                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Thu Apr 24 06:21:20 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.880 V,   1.186 V,   1.184 V,   0.980 V,   0.975 V,  20.678 W
 Thu Apr 24 06:21:30 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.903 V,   1.187 V,   1.185 V,   0.980 V,   0.974 V,  20.755 W
 Thu Apr 24 06:21:40 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.188 V,   1.185 V,   0.980 V,   0.974 V,  20.737 W
 Thu Apr 24 06:21:50 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.880 V,   1.186 V,   1.185 V,   0.981 V,   0.976 V,  20.678 W
 Thu Apr 24 06:22:00 2014, 00:1e:c0:81:1d:ac,  39.8 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.188 V,   1.185 V,   0.980 V,   0.974 V,  20.737 W
 Thu Apr 24 06:22:10 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.903 V,   1.184 V,   1.186 V,   0.981 V,   0.975 V,  20.755 W
 Thu Apr 24 06:22:20 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.880 V,   1.187 V,   1.185 V,   0.980 V,   0.976 V,  20.678 W
 Thu Apr 24 06:22:30 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.188 V,   1.185 V,   0.979 V,   0.974 V,  20.696 W
 Thu Apr 24 06:22:40 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.903 V,   1.186 V,   1.186 V,   0.981 V,   0.976 V,  20.718 W
 Thu Apr 24 06:22:50 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.187 V,   1.186 V,   0.981 V,   0.974 V,  20.696 W
 Thu Apr 24 06:23:00 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.880 V,   1.186 V,   1.185 V,   0.980 V,   0.975 V,  20.678 W
 Thu Apr 24 06:23:10 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.187 V,   1.186 V,   0.981 V,   0.976 V,  20.737 W
 Thu Apr 24 06:23:20 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.390 V,     1,       0,       1,     1,   1.739 A,  11.880 V,   1.187 V,   1.186 V,   0.980 V,   0.976 V,  20.659 W
 Thu Apr 24 06:23:30 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.187 V,   1.185 V,   0.981 V,   0.975 V,  20.696 W
 Thu Apr 24 06:23:40 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.186 V,   1.184 V,   0.979 V,   0.975 V,  20.696 W
 Thu Apr 24 06:23:50 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.188 V,   1.186 V,   0.981 V,   0.973 V,  20.737 W
 Thu Apr 24 06:24:00 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.880 V,   1.188 V,   1.186 V,   0.980 V,   0.974 V,  20.678 W
 Thu Apr 24 06:24:10 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.186 V,   1.186 V,   0.981 V,   0.976 V,  20.696 W
 Thu Apr 24 06:24:20 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.903 V,   1.186 V,   1.186 V,   0.981 V,   0.976 V,  20.755 W
 Thu Apr 24 06:24:30 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.880 V,   1.188 V,   1.185 V,   0.980 V,   0.974 V,  20.678 W
 Thu Apr 24 06:24:40 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.880 V,   1.185 V,   1.186 V,   0.981 V,   0.976 V,  20.715 W
 Thu Apr 24 06:24:50 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.186 V,   1.185 V,   0.981 V,   0.974 V,  20.737 W
 Thu Apr 24 06:25:00 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.186 V,   1.186 V,   0.979 V,   0.975 V,  20.696 W
 Thu Apr 24 06:25:10 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.880 V,   1.186 V,   1.185 V,   0.979 V,   0.974 V,  20.715 W
 Thu Apr 24 06:25:20 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.187 V,   1.186 V,   0.981 V,   0.974 V,  20.737 W
 Thu Apr 24 06:25:30 2014, 00:1e:c0:81:1d:ac,  39.1 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.903 V,   1.186 V,   1.185 V,   0.979 V,   0.975 V,  20.755 W
 Thu Apr 24 06:25:40 2014, 00:1e:c0:81:1d:ac,  39.3 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.187 V,   1.184 V,   0.981 V,   0.976 V,  20.737 W
 Thu Apr 24 06:25:50 2014, 00:1e:c0:81:1d:ac,  38.8 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.186 V,   1.186 V,   0.980 V,   0.976 V,  20.696 W
 Thu Apr 24 06:26:00 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.187 V,   1.185 V,   0.981 V,   0.975 V,  20.696 W
 Thu Apr 24 06:26:10 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.903 V,   1.186 V,   1.184 V,   0.980 V,   0.975 V,  20.755 W
 Thu Apr 24 06:26:20 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.188 V,   1.185 V,   0.981 V,   0.973 V,  20.696 W
 Thu Apr 24 06:26:30 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.188 V,   1.185 V,   0.980 V,   0.974 V,  20.696 W
 Thu Apr 24 06:26:40 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.186 V,   1.186 V,   0.981 V,   0.976 V,  20.696 W
 Thu Apr 24 06:26:50 2014, 00:1e:c0:81:1d:ac,  39.0 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.903 V,   1.186 V,   1.186 V,   0.981 V,   0.975 V,  20.718 W
 Thu Apr 24 06:27:00 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.880 V,   1.188 V,   1.185 V,   0.980 V,   0.974 V,  20.715 W
 Thu Apr 24 06:27:10 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.903 V,   1.185 V,   1.184 V,   0.980 V,   0.974 V,  20.718 W
 Thu Apr 24 06:27:20 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.187 V,   1.186 V,   0.979 V,   0.975 V,  20.696 W
 Thu Apr 24 06:27:30 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.903 V,   1.188 V,   1.185 V,   0.979 V,   0.975 V,  20.755 W
 Thu Apr 24 06:27:40 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.903 V,   1.186 V,   1.186 V,   0.981 V,   0.976 V,  20.718 W
 Thu Apr 24 06:27:50 2014, 00:1e:c0:81:1d:ac,  38.7 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.187 V,   1.186 V,   0.981 V,   0.974 V,  20.737 W
 Thu Apr 24 06:28:00 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.186 V,   1.186 V,   0.981 V,   0.976 V,  20.737 W
 Thu Apr 24 06:28:10 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.880 V,   1.186 V,   1.186 V,   0.981 V,   0.976 V,  20.678 W
 Thu Apr 24 06:28:20 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.390 V,     1,       0,       1,     1,   1.745 A,  11.880 V,   1.187 V,   1.186 V,   0.980 V,   0.976 V,  20.734 W
 Thu Apr 24 06:28:30 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.187 V,   1.185 V,   0.981 V,   0.975 V,  20.696 W
 Thu Apr 24 06:28:40 2014, 00:1e:c0:81:1d:ac,  38.9 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.186 V,   1.184 V,   0.980 V,   0.975 V,  20.737 W
 Thu Apr 24 06:28:50 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.188 V,   1.186 V,   0.981 V,   0.973 V,  20.737 W
 Thu Apr 24 06:29:00 2014, 00:1e:c0:81:1d:ac,  39.4 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.188 V,   1.185 V,   0.980 V,   0.974 V,  20.696 W
 Thu Apr 24 06:29:10 2014, 00:1e:c0:81:1d:ac,  40.0 C,   2.390 V,     1,       0,       1,     1,   1.744 A,  11.880 V,   1.186 V,   1.186 V,   0.981 V,   0.975 V,  20.715 W
 Thu Apr 24 06:29:20 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.188 V,   1.186 V,   0.980 V,   0.975 V,  20.696 W
 Thu Apr 24 06:29:30 2014, 00:1e:c0:81:1d:ac,  39.2 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.880 V,   1.186 V,   1.186 V,   0.981 V,   0.975 V,  20.678 W
 Thu Apr 24 06:29:40 2014, 00:1e:c0:81:1d:ac,  39.9 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.903 V,   1.186 V,   1.185 V,   0.981 V,   0.974 V,  20.737 W
 Thu Apr 24 06:29:50 2014, 00:1e:c0:81:1d:ac,  40.6 C,   2.390 V,     1,       0,       1,     1,   1.741 A,  11.903 V,   1.187 V,   1.186 V,   0.979 V,   0.975 V,  20.718 W
 Thu Apr 24 06:30:00 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.187 V,   1.185 V,   0.979 V,   0.974 V,  20.696 W
 Thu Apr 24 06:30:10 2014, 00:1e:c0:81:1d:ac,  39.5 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.187 V,   1.186 V,   0.980 V,   0.976 V,  20.696 W
 Thu Apr 24 06:30:20 2014, 00:1e:c0:81:1d:ac,  39.6 C,   2.390 V,     1,       0,       1,     1,   1.742 A,  11.880 V,   1.187 V,   1.185 V,   0.979 V,   0.974 V,  20.696 W
 Thu Apr 24 06:30:31 2014, 00:1e:c0:81:1d:ac,  39.7 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.317 V,   1.316 V,   1.087 V,   1.080 V,  25.380 W
 Thu Apr 24 06:30:41 2014, 00:1e:c0:81:1d:ac,  40.4 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.087 V,   1.079 V,  25.380 W
 Thu Apr 24 06:30:51 2014, 00:1e:c0:81:1d:ac,  41.3 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.319 V,   1.316 V,   1.089 V,   1.080 V,  25.380 W
 Thu Apr 24 06:31:01 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.857 V,   1.320 V,   1.316 V,   1.087 V,   1.079 V,  25.399 W
 Thu Apr 24 06:31:11 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.319 V,   1.317 V,   1.088 V,   1.079 V,  25.380 W
 Thu Apr 24 06:31:21 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.318 V,   1.087 V,   1.080 V,  25.380 W
 Thu Apr 24 06:31:31 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.319 V,   1.317 V,   1.089 V,   1.080 V,  25.362 W
 Thu Apr 24 06:31:41 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.857 V,   1.321 V,   1.319 V,   1.087 V,   1.079 V,  25.399 W
 Thu Apr 24 06:31:51 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.088 V,   1.081 V,  25.362 W
 Thu Apr 24 06:32:01 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.857 V,   1.320 V,   1.317 V,   1.087 V,   1.079 V,  25.399 W
 Thu Apr 24 06:32:11 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.319 V,   1.316 V,   1.087 V,   1.081 V,  25.380 W
 Thu Apr 24 06:32:21 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.078 V,  25.362 W
 Thu Apr 24 06:32:31 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.317 V,   1.089 V,   1.080 V,  25.380 W
 Thu Apr 24 06:32:41 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.317 V,   1.089 V,   1.080 V,  25.380 W
 Thu Apr 24 06:32:51 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.079 V,  25.399 W
 Thu Apr 24 06:33:01 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.319 V,   1.317 V,   1.089 V,   1.079 V,  25.380 W
 Thu Apr 24 06:33:11 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.086 V,   1.079 V,  25.380 W
 Thu Apr 24 06:33:21 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.080 V,  25.362 W
 Thu Apr 24 06:33:31 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.318 V,   1.088 V,   1.079 V,  25.362 W
 Thu Apr 24 06:33:41 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.081 V,  25.399 W
 Thu Apr 24 06:33:51 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.081 V,  25.399 W
 Thu Apr 24 06:34:01 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.316 V,   1.087 V,   1.079 V,  25.380 W
 Thu Apr 24 06:34:11 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.316 V,   1.087 V,   1.081 V,  25.380 W
 Thu Apr 24 06:34:21 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.088 V,   1.079 V,  25.362 W
 Thu Apr 24 06:34:31 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.079 V,  25.362 W
 Thu Apr 24 06:34:41 2014, 00:1e:c0:81:1d:ac,  45.2 C,   2.649 V,     1,       1,       0,     1,   2.138 A,  11.857 V,   1.320 V,   1.318 V,   1.089 V,   1.079 V,  25.343 W
 Thu Apr 24 06:34:51 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.649 V,     1,       1,       0,     1,   2.138 A,  11.857 V,   1.321 V,   1.317 V,   1.089 V,   1.080 V,  25.343 W
 Thu Apr 24 06:35:01 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.079 V,  25.380 W
 Thu Apr 24 06:35:11 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.649 V,     1,       1,       0,     1,   2.138 A,  11.857 V,   1.318 V,   1.317 V,   1.087 V,   1.080 V,  25.343 W
 Thu Apr 24 06:35:21 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.319 V,   1.317 V,   1.089 V,   1.079 V,  25.380 W
 Thu Apr 24 06:35:31 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.649 V,     1,       1,       0,     1,   2.138 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.080 V,  25.343 W
 Thu Apr 24 06:35:41 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.087 V,   1.079 V,  25.380 W
 Thu Apr 24 06:35:51 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.319 V,   1.088 V,   1.079 V,  25.380 W
 Thu Apr 24 06:36:01 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.080 V,  25.380 W
 Thu Apr 24 06:36:11 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.320 V,   1.317 V,   1.089 V,   1.081 V,  25.362 W
 Thu Apr 24 06:36:21 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.088 V,   1.080 V,  25.362 W
 Thu Apr 24 06:36:31 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.649 V,     1,       1,       0,     1,   2.138 A,  11.857 V,   1.321 V,   1.316 V,   1.088 V,   1.079 V,  25.343 W
 Thu Apr 24 06:36:41 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.880 V,   1.320 V,   1.317 V,   1.088 V,   1.080 V,  25.430 W
 Thu Apr 24 06:36:51 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.322 V,   1.317 V,   1.087 V,   1.078 V,  25.380 W
 Thu Apr 24 06:37:01 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.081 V,  25.380 W
 Thu Apr 24 06:37:11 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.649 V,     1,       1,       0,     1,   2.136 A,  11.857 V,   1.320 V,   1.318 V,   1.089 V,   1.080 V,  25.325 W
 Thu Apr 24 06:37:21 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.079 V,  25.380 W
 Thu Apr 24 06:37:31 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.318 V,   1.316 V,   1.089 V,   1.079 V,  25.380 W
 Thu Apr 24 06:37:41 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.086 V,   1.080 V,  25.362 W
 Thu Apr 24 06:37:51 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.087 V,   1.080 V,  25.380 W
 Thu Apr 24 06:38:01 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.857 V,   1.320 V,   1.318 V,   1.089 V,   1.080 V,  25.399 W
 Thu Apr 24 06:38:11 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.320 V,   1.319 V,   1.089 V,   1.079 V,  25.362 W
 Thu Apr 24 06:38:21 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.880 V,   1.321 V,   1.317 V,   1.088 V,   1.080 V,  25.430 W
 Thu Apr 24 06:38:31 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.088 V,   1.080 V,  25.362 W
 Thu Apr 24 06:38:41 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.834 V,   1.321 V,   1.316 V,   1.087 V,   1.079 V,  25.331 W
 Thu Apr 24 06:38:51 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.316 V,   1.088 V,   1.079 V,  25.362 W
 Thu Apr 24 06:39:01 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.081 V,  25.380 W
 Thu Apr 24 06:39:11 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.077 V,  25.362 W
 Thu Apr 24 06:39:21 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.080 V,  25.399 W
 Thu Apr 24 06:39:31 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.322 V,   1.317 V,   1.089 V,   1.079 V,  25.380 W
 Thu Apr 24 06:39:41 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.319 V,   1.317 V,   1.087 V,   1.080 V,  25.362 W
 Thu Apr 24 06:39:51 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.319 V,   1.317 V,   1.089 V,   1.079 V,  25.362 W
 Thu Apr 24 06:40:01 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.317 V,   1.086 V,   1.080 V,  25.380 W
 Thu Apr 24 06:40:11 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.087 V,   1.080 V,  25.380 W
 Thu Apr 24 06:40:21 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.319 V,   1.088 V,   1.079 V,  25.380 W
 Thu Apr 24 06:40:31 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.081 V,  25.380 W
 Thu Apr 24 06:40:41 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.080 V,  25.380 W
 Thu Apr 24 06:40:51 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.315 V,   1.087 V,   1.080 V,  25.380 W
 Thu Apr 24 06:41:01 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.320 V,   1.317 V,   1.088 V,   1.080 V,  25.380 W
 Thu Apr 24 06:41:11 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.322 V,   1.317 V,   1.088 V,   1.078 V,  25.380 W
 Thu Apr 24 06:41:21 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.649 V,     1,       1,       0,     1,   2.142 A,  11.834 V,   1.321 V,   1.317 V,   1.088 V,   1.080 V,  25.350 W
 Thu Apr 24 06:41:31 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.089 V,   1.079 V,  25.362 W
 Thu Apr 24 06:41:41 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.649 V,     1,       1,       0,     1,   2.141 A,  11.857 V,   1.319 V,   1.317 V,   1.087 V,   1.080 V,  25.380 W
 Thu Apr 24 06:41:51 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.649 V,     1,       1,       0,     1,   2.138 A,  11.834 V,   1.319 V,   1.317 V,   1.089 V,   1.079 V,  25.294 W
 Thu Apr 24 06:42:01 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.649 V,     1,       1,       0,     1,   2.139 A,  11.857 V,   1.321 V,   1.317 V,   1.087 V,   1.081 V,  25.362 W
