                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Wed Apr 23 14:49:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.746 W
 Wed Apr 23 14:49:20 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.783 W
 Wed Apr 23 14:49:30 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.248 V,   1.029 V,   1.023 V,  21.844 W
 Wed Apr 23 14:49:40 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.839 W
 Wed Apr 23 14:49:50 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:50:00 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.862 W
 Wed Apr 23 14:50:10 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.951 W
 Wed Apr 23 14:50:20 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 14:50:30 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.932 W
 Wed Apr 23 14:50:40 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.876 W
 Wed Apr 23 14:50:50 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.820 W
 Wed Apr 23 14:51:00 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:51:10 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:51:20 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 14:51:30 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.839 W
 Wed Apr 23 14:51:40 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.881 W
 Wed Apr 23 14:51:50 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.746 W
 Wed Apr 23 14:52:00 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.746 W
 Wed Apr 23 14:52:10 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.806 W
 Wed Apr 23 14:52:20 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.249 V,   1.247 V,   1.029 V,   1.023 V,  21.820 W
 Wed Apr 23 14:52:30 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:52:40 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:52:50 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.788 W
 Wed Apr 23 14:53:00 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 14:53:10 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.746 W
 Wed Apr 23 14:53:20 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.764 W
 Wed Apr 23 14:53:30 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.024 V,  21.857 W
 Wed Apr 23 14:53:40 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.839 W
 Wed Apr 23 14:53:50 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:54:00 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:54:10 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 14:54:20 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.844 W
 Wed Apr 23 14:54:30 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.820 W
 Wed Apr 23 14:54:40 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 14:54:50 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 14:55:00 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.972 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.961 W
 Wed Apr 23 14:55:10 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.769 W
 Wed Apr 23 14:55:20 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.783 W
 Wed Apr 23 14:55:30 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.876 W
 Wed Apr 23 14:55:40 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:55:50 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.857 W
 Wed Apr 23 14:56:00 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.802 W
 Wed Apr 23 14:56:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.764 W
 Wed Apr 23 14:56:20 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.251 V,   1.247 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 14:56:30 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.937 W
 Wed Apr 23 14:56:40 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  22.062 W
 Wed Apr 23 14:56:50 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 14:57:00 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.251 V,   1.247 V,   1.030 V,   1.022 V,  21.862 W
 Wed Apr 23 14:57:10 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.918 W
 Wed Apr 23 14:57:20 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.764 W
 Wed Apr 23 14:57:30 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 14:57:40 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.845 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.022 V,  22.049 W
 Wed Apr 23 14:57:50 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.783 W
 Wed Apr 23 14:58:00 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.956 W
 Wed Apr 23 14:58:10 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 14:58:20 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  22.086 W
 Wed Apr 23 14:58:30 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.022 V,  21.956 W
 Wed Apr 23 14:58:40 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 14:58:50 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.764 W
 Wed Apr 23 14:59:00 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.022 V,  21.881 W
 Wed Apr 23 14:59:10 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.932 W
 Wed Apr 23 14:59:20 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.876 W
 Wed Apr 23 14:59:30 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:59:40 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:59:50 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:00:00 2014, 00:1e:c0:81:1d:ac,  45.2 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:00:10 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.895 W
 Wed Apr 23 15:00:20 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.802 W
 Wed Apr 23 15:00:30 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.783 W
 Wed Apr 23 15:00:40 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:00:50 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.024 V,  21.881 W
 Wed Apr 23 15:01:00 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:01:10 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:01:20 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:01:30 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.839 W
 Wed Apr 23 15:01:40 2014, 00:1e:c0:81:1d:ac,  45.3 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.825 W
 Wed Apr 23 15:01:50 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.788 W
 Wed Apr 23 15:02:00 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.802 W
 Wed Apr 23 15:02:10 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.881 W
 Wed Apr 23 15:02:20 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.825 W
 Wed Apr 23 15:02:30 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.820 W
 Wed Apr 23 15:02:40 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:02:50 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.251 V,   1.248 V,   1.031 V,   1.022 V,  21.806 W
 Wed Apr 23 15:03:00 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.024 V,  21.788 W
 Wed Apr 23 15:03:10 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:03:20 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.802 W
 Wed Apr 23 15:03:30 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:03:40 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.844 W
 Wed Apr 23 15:03:50 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.839 W
 Wed Apr 23 15:04:00 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.876 W
 Wed Apr 23 15:04:10 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  22.105 W
 Wed Apr 23 15:04:20 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.024 V,  21.844 W
 Wed Apr 23 15:04:30 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.862 W
 Wed Apr 23 15:04:40 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.993 W
 Wed Apr 23 15:04:50 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.251 V,   1.248 V,   1.029 V,   1.024 V,  21.844 W
 Wed Apr 23 15:05:00 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.972 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.998 W
 Wed Apr 23 15:05:10 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:05:20 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.862 W
 Wed Apr 23 15:05:30 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 15:05:40 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.974 W
 Wed Apr 23 15:05:50 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.956 W
 Wed Apr 23 15:06:00 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.769 W
 Wed Apr 23 15:06:10 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.881 W
 Wed Apr 23 15:06:20 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:06:30 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.764 W
 Wed Apr 23 15:06:40 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:06:50 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.839 W
 Wed Apr 23 15:07:00 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.249 V,   1.248 V,   1.029 V,   1.023 V,  21.820 W
 Wed Apr 23 15:07:10 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.918 W
 Wed Apr 23 15:07:20 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:07:30 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.802 W
 Wed Apr 23 15:07:40 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:07:50 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.862 W
 Wed Apr 23 15:08:00 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:08:10 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.820 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.750 W
 Wed Apr 23 15:08:20 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.974 W
 Wed Apr 23 15:08:30 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:08:40 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.783 W
 Wed Apr 23 15:08:50 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.022 V,  21.862 W
 Wed Apr 23 15:09:00 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:09:10 2014, 00:1e:c0:81:1d:ac,  43.0 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  21.806 W
 Wed Apr 23 15:09:20 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:09:30 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:09:40 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.876 W
 Wed Apr 23 15:09:50 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.788 W
